ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,sp_count
DNK,SESA,all,,,deltaE per km2 per sp.,,30995
DJI,SESA,all,,,deltaE per km2 per sp.,,30995
DMA,SESA,all,,,deltaE per km2 per sp.,,30995
DOM,SESA,all,,,deltaE per km2 per sp.,,30995
ECU,SESA,all,-2.0425277002718097e-08,1.1718018727372661e-08,deltaE per km2 per sp.,35,30995
EGY,SESA,all,-9.686308610267147e-10,7.544829958247535e-11,deltaE per km2 per sp.,1812,30995
SLV,SESA,all,-6.378360943956777e-08,2.2019841185983306e-08,deltaE per km2 per sp.,13,30995
GNQ,SESA,all,,,deltaE per km2 per sp.,,30995
ERI,SESA,all,-2.4242220219752862e-09,3.1343917277881435e-10,deltaE per km2 per sp.,45,30995
EST,SESA,all,,,deltaE per km2 per sp.,,30995
ETH,SESA,all,-1.6602065223016483e-09,6.873577017376087e-10,deltaE per km2 per sp.,3351,30995
FJI,SESA,all,,,deltaE per km2 per sp.,,30995
FIN,SESA,all,,,deltaE per km2 per sp.,,30995
GAB,SESA,all,-3.009475113557869e-09,0.0,deltaE per km2 per sp.,1,30995
GMB,SESA,all,-2.019534074885473e-09,4.880009499871782e-10,deltaE per km2 per sp.,125,30995
MAR,SESA,all,-1.981847854851189e-09,1.3742655944938447e-10,deltaE per km2 per sp.,4989,30995
MOZ,SESA,all,-3.991572179644582e-09,6.365711338048915e-10,deltaE per km2 per sp.,1879,30995
NAM,SESA,all,,,deltaE per km2 per sp.,,30995
GEO,SESA,all,,,deltaE per km2 per sp.,,30995
DEU,SESA,all,,,deltaE per km2 per sp.,,30995
GHA,SESA,all,,,deltaE per km2 per sp.,,30995
GRC,SESA,all,-2.85346477020947e-10,7.364485330402039e-11,deltaE per km2 per sp.,3,30995
GRL,SESA,all,,,deltaE per km2 per sp.,,30995
GRD,SESA,all,,,deltaE per km2 per sp.,,30995
NRU,SESA,all,,,deltaE per km2 per sp.,,30995
GTM,SESA,all,-4.878520148289981e-08,8.41975040006744e-09,deltaE per km2 per sp.,690,30995
NPL,SESA,all,-4.75651917203976e-09,3.924900207723925e-10,deltaE per km2 per sp.,2,30995
GIN,SESA,all,-3.932942447653589e-09,4.015707597733473e-09,deltaE per km2 per sp.,2873,30995
GNB,SESA,all,-1.142707187526914e-09,3.16398039454932e-10,deltaE per km2 per sp.,8,30995
GUY,SESA,all,,,deltaE per km2 per sp.,,30995
HTI,SESA,all,-2.1036369640582555e-07,4.086110221672196e-08,deltaE per km2 per sp.,38,30995
JOR,SESA,all,0.0,,deltaE per km2 per sp.,1,30995
HND,SESA,all,-5.159161335262285e-08,1.3898375093725552e-08,deltaE per km2 per sp.,409,30995
HUN,SESA,all,,,deltaE per km2 per sp.,,30995
ISL,SESA,all,,,deltaE per km2 per sp.,,30995
IDN,SESA,all,,,deltaE per km2 per sp.,,30995
IRN,SESA,all,-8.565770761990291e-10,1.8759100785843412e-10,deltaE per km2 per sp.,7847,30995
IRQ,SESA,all,-1.3405964027599693e-10,2.525723433300132e-11,deltaE per km2 per sp.,1527,30995
IRL,SESA,all,,,deltaE per km2 per sp.,,30995
KAZ,SESA,all,-3.4007251056959875e-10,5.2246332040796305e-11,deltaE per km2 per sp.,4,30995
KEN,SESA,all,-5.475904230215668e-09,2.053426162199278e-09,deltaE per km2 per sp.,477,30995
KIR,SESA,all,,,deltaE per km2 per sp.,,30995
PRK,SESA,all,,,deltaE per km2 per sp.,,30995
KOR,SESA,all,-2.6438094655050866e-09,1.3438390709742328e-10,deltaE per km2 per sp.,1156,30995
XKX,SESA,all,0.0,,deltaE per km2 per sp.,1,30995
SRB,SESA,all,,,deltaE per km2 per sp.,,30995
SYC,SESA,all,,,deltaE per km2 per sp.,,30995
SLE,SESA,all,-5.093925158254918e-09,8.304312933109235e-10,deltaE per km2 per sp.,476,30995
SGP,SESA,all,,,deltaE per km2 per sp.,,30995
ITA,SESA,all,,,deltaE per km2 per sp.,,30995
JAM,SESA,all,,,deltaE per km2 per sp.,,30995
JPN,SESA,all,-2.8026307070263543e-09,9.786108591400503e-10,deltaE per km2 per sp.,70,30995
KGZ,SESA,all,-6.095625047379546e-10,1.4702782062094928e-10,deltaE per km2 per sp.,8,30995
LAO,SESA,all,-9.253692903707918e-09,1.1455855833128763e-09,deltaE per km2 per sp.,1266,30995
LVA,SESA,all,,,deltaE per km2 per sp.,,30995
LBN,SESA,all,-5.591467344110529e-09,2.6316225993729893e-09,deltaE per km2 per sp.,135,30995
LSO,SESA,all,,,deltaE per km2 per sp.,,30995
LBR,SESA,all,-3.32184453093333e-09,1.9474183511227614e-09,deltaE per km2 per sp.,2,30995
LBY,SESA,all,,,deltaE per km2 per sp.,,30995
LIE,SESA,all,,,deltaE per km2 per sp.,,30995
LTU,SESA,all,,,deltaE per km2 per sp.,,30995
LUX,SESA,all,,,deltaE per km2 per sp.,,30995
MCO,SESA,all,,,deltaE per km2 per sp.,,30995
MNG,SESA,all,-3.487754139316901e-12,1.2552747385369998e-10,deltaE per km2 per sp.,6,30995
MNE,SESA,all,,,deltaE per km2 per sp.,,30995
MKD,SESA,all,-5.074221948260479e-10,7.873261731229188e-11,deltaE per km2 per sp.,271,30995
MDG,SESA,all,,,deltaE per km2 per sp.,,30995
MWI,SESA,all,-5.774905451304197e-09,1.0863263425761272e-08,deltaE per km2 per sp.,470,30995
MYS,SESA,all,,,deltaE per km2 per sp.,,30995
MDV,SESA,all,,,deltaE per km2 per sp.,,30995
MLI,SESA,all,-1.1186868221729066e-09,1.4694519483017712e-10,deltaE per km2 per sp.,3069,30995
MLT,SESA,all,,,deltaE per km2 per sp.,,30995
MHL,SESA,all,,,deltaE per km2 per sp.,,30995
MRT,SESA,all,,,deltaE per km2 per sp.,,30995
MUS,SESA,all,,,deltaE per km2 per sp.,,30995
MEX,SESA,all,-8.015266867155685e-09,4.3000145501314664e-09,deltaE per km2 per sp.,4892,30995
FSM,SESA,all,,,deltaE per km2 per sp.,,30995
MDA,SESA,all,,,deltaE per km2 per sp.,,30995
NIC,SESA,all,-6.859874015324197e-09,2.8216062348271974e-10,deltaE per km2 per sp.,247,30995
OMN,SESA,all,,,deltaE per km2 per sp.,,30995
PAK,SESA,all,-2.1979361776322806e-09,1.3079513146837651e-09,deltaE per km2 per sp.,6392,30995
PLW,SESA,all,,,deltaE per km2 per sp.,,30995
PAN,SESA,all,-8.01493504970278e-08,1.880152868109654e-08,deltaE per km2 per sp.,28,30995
PNG,SESA,all,,,deltaE per km2 per sp.,,30995
PRY,SESA,all,-2.7905071793865885e-09,8.161001873281394e-11,deltaE per km2 per sp.,4041,30995
PER,SESA,all,-3.0100461949427574e-08,1.097342583041123e-08,deltaE per km2 per sp.,1386,30995
PHL,SESA,all,,,deltaE per km2 per sp.,,30995
POL,SESA,all,,,deltaE per km2 per sp.,,30995
PRT,SESA,all,,,deltaE per km2 per sp.,,30995
ROU,SESA,all,,,deltaE per km2 per sp.,,30995
RUS,SESA,all,-1.378858242861991e-10,6.789050913187606e-11,deltaE per km2 per sp.,8,30995
RWA,SESA,all,,,deltaE per km2 per sp.,,30995
WSM,SESA,all,,,deltaE per km2 per sp.,,30995
SMR,SESA,all,,,deltaE per km2 per sp.,,30995
TON,SESA,all,,,deltaE per km2 per sp.,,30995
TTO,SESA,all,,,deltaE per km2 per sp.,,30995
TUN,SESA,all,,,deltaE per km2 per sp.,,30995
TKM,SESA,all,-1.5648654267910607e-09,1.3733711239168185e-09,deltaE per km2 per sp.,2,30995
STP,SESA,all,,,deltaE per km2 per sp.,,30995
SAU,SESA,all,-2.218874847701495e-09,2.1141349720092255e-10,deltaE per km2 per sp.,3380,30995
SEN,SESA,all,-2.001051234866179e-09,3.9895290815997156e-10,deltaE per km2 per sp.,925,30995
SVK,SESA,all,,,deltaE per km2 per sp.,,30995
SVN,SESA,all,,,deltaE per km2 per sp.,,30995
SLB,SESA,all,,,deltaE per km2 per sp.,,30995
SOM,SESA,all,-1.1102738300466347e-08,1.7181891097546615e-09,deltaE per km2 per sp.,1879,30995
ZAF,SESA,all,,,deltaE per km2 per sp.,,30995
SSD,SESA,all,-1.3209486165779018e-09,3.905932024940892e-11,deltaE per km2 per sp.,5427,30995
ESP,SESA,all,,,deltaE per km2 per sp.,,30995
LKA,SESA,all,-3.0970096603989134e-08,1.0008301718806305e-08,deltaE per km2 per sp.,637,30995
KNA,SESA,all,,,deltaE per km2 per sp.,,30995
LCA,SESA,all,,,deltaE per km2 per sp.,,30995
VCT,SESA,all,,,deltaE per km2 per sp.,,30995
SDN,SESA,all,-9.637578449105545e-10,2.5113002326482564e-11,deltaE per km2 per sp.,9670,30995
SUR,SESA,all,,,deltaE per km2 per sp.,,30995
SWZ,SESA,all,,,deltaE per km2 per sp.,,30995
SWE,SESA,all,,,deltaE per km2 per sp.,,30995
CHE,SESA,all,,,deltaE per km2 per sp.,,30995
SYR,SESA,all,-7.080758344550359e-10,2.0014899194421451e-10,deltaE per km2 per sp.,808,30995
TWN,SESA,all,-1.1689253616409056e-08,3.296727400920601e-08,deltaE per km2 per sp.,261,30995
TJK,SESA,all,-1.792507484324777e-09,4.2381718141665577e-10,deltaE per km2 per sp.,628,30995
TZA,SESA,all,-5.906523065785512e-09,1.5828116027428001e-09,deltaE per km2 per sp.,5600,30995
THA,SESA,all,-3.972539345668048e-09,4.5431664162309444e-09,deltaE per km2 per sp.,734,30995
TLS,SESA,all,,,deltaE per km2 per sp.,,30995
TGO,SESA,all,-1.0733771111721979e-09,1.6842419429818698e-10,deltaE per km2 per sp.,55,30995
TUV,SESA,all,,,deltaE per km2 per sp.,,30995
UGA,SESA,all,-2.570483235087042e-09,1.0712497896829527e-09,deltaE per km2 per sp.,1293,30995
URY,SESA,all,-2.312748212851159e-09,2.3988606302787117e-09,deltaE per km2 per sp.,4,30995
UZB,SESA,all,-1.0780512015112015e-09,6.981290901696066e-11,deltaE per km2 per sp.,1230,30995
VUT,SESA,all,,,deltaE per km2 per sp.,,30995
VAT,SESA,all,,,deltaE per km2 per sp.,,30995
VEN,SESA,all,-5.829193891806123e-09,6.525886027312241e-09,deltaE per km2 per sp.,2005,30995
VNM,SESA,all,-1.549223147940547e-08,1.337788728492085e-09,deltaE per km2 per sp.,1559,30995
ZMB,SESA,all,-7.009222674542085e-10,2.3227886676122212e-09,deltaE per km2 per sp.,7,30995
ZWE,SESA,all,-4.504952855199917e-09,0.0,deltaE per km2 per sp.,1,30995
YEM,SESA,all,-2.4828750022941417e-09,3.531384400710892e-10,deltaE per km2 per sp.,2056,30995
UKR,SESA,all,,,deltaE per km2 per sp.,,30995
BHR,SESA,all,,,deltaE per km2 per sp.,,30995
KWT,SESA,all,,,deltaE per km2 per sp.,,30995
QAT,SESA,all,,,deltaE per km2 per sp.,,30995
ARE,SESA,all,,,deltaE per km2 per sp.,,30995
TUR,SESA,all,-6.969263429046365e-10,7.458398426690634e-11,deltaE per km2 per sp.,10510,30995
ISR,SESA,all,-3.5521669801439095e-09,1.3835309680374437e-09,deltaE per km2 per sp.,143,30995
BGD,SESA,all,-1.3800942115200836e-09,5.386436430235983e-10,deltaE per km2 per sp.,1643,30995
MMR,SESA,all,-4.045925744117441e-09,5.569607530734065e-10,deltaE per km2 per sp.,5827,30995
IND,SESA,all,-1.5845302357156601e-09,2.6053678878647933e-09,deltaE per km2 per sp.,30001,30995
BEN,SESA,all,-1.773100719940262e-09,7.096644836487592e-10,deltaE per km2 per sp.,455,30995
NER,SESA,all,-5.774015294277424e-10,2.5836144127054666e-10,deltaE per km2 per sp.,2622,30995
NGA,SESA,all,-1.6192305021660247e-09,6.570550249033107e-11,deltaE per km2 per sp.,9214,30995
111,SESA,all,-5.225690394646887e-10,5.955459908563563e-12,deltaE per km2 per sp.,117,30995
112,SESA,all,,,deltaE per km2 per sp.,,30995
113,SESA,all,,,deltaE per km2 per sp.,,30995
114,SESA,all,,,deltaE per km2 per sp.,,30995
115,SESA,all,,,deltaE per km2 per sp.,,30995
116,SESA,all,,,deltaE per km2 per sp.,,30995
117,SESA,all,,,deltaE per km2 per sp.,,30995
118,SESA,all,,,deltaE per km2 per sp.,,30995
119,SESA,all,,,deltaE per km2 per sp.,,30995
120,SESA,all,,,deltaE per km2 per sp.,,30995
121,SESA,all,,,deltaE per km2 per sp.,,30995
122,SESA,all,,,deltaE per km2 per sp.,,30995
123,SESA,all,,,deltaE per km2 per sp.,,30995
124,SESA,all,,,deltaE per km2 per sp.,,30995
125,SESA,all,,,deltaE per km2 per sp.,,30995
126,SESA,all,,,deltaE per km2 per sp.,,30995
127,SESA,all,,,deltaE per km2 per sp.,,30995
128,SESA,all,,,deltaE per km2 per sp.,,30995
129,SESA,all,,,deltaE per km2 per sp.,,30995
ESH,SESA,all,,,deltaE per km2 per sp.,,30995
AFG,RCOF,all,,,deltaE per km2 per sp.,,30995
GBR,RCOF,all,,,deltaE per km2 per sp.,,30995
ALB,RCOF,all,,,deltaE per km2 per sp.,,30995
DZA,RCOF,all,,,deltaE per km2 per sp.,,30995
USA,RCOF,all,,,deltaE per km2 per sp.,,30995
ATA,RCOF,all,,,deltaE per km2 per sp.,,30995
ATG,RCOF,all,,,deltaE per km2 per sp.,,30995
ARG,RCOF,all,,,deltaE per km2 per sp.,,30995
AND,RCOF,all,,,deltaE per km2 per sp.,,30995
AGO,RCOF,all,-2.5895080721964453e-09,2.482805705645421e-10,deltaE per km2 per sp.,3382,30995
ARM,RCOF,all,,,deltaE per km2 per sp.,,30995
NLD,RCOF,all,,,deltaE per km2 per sp.,,30995
AUS,RCOF,all,,,deltaE per km2 per sp.,,30995
AUT,RCOF,all,,,deltaE per km2 per sp.,,30995
AZE,RCOF,all,,,deltaE per km2 per sp.,,30995
BHS,RCOF,all,,,deltaE per km2 per sp.,,30995
BRB,RCOF,all,,,deltaE per km2 per sp.,,30995
BLR,RCOF,all,,,deltaE per km2 per sp.,,30995
BEL,RCOF,all,,,deltaE per km2 per sp.,,30995
BLZ,RCOF,all,,,deltaE per km2 per sp.,,30995
BTN,RCOF,all,,,deltaE per km2 per sp.,,30995
BOL,RCOF,all,-1.6315723797829334e-09,1.1068001351243545e-08,deltaE per km2 per sp.,6,30995
BIH,RCOF,all,,,deltaE per km2 per sp.,,30995
BWA,RCOF,all,,,deltaE per km2 per sp.,,30995
NOR,RCOF,all,,,deltaE per km2 per sp.,,30995
COL,RCOF,all,-1.92720575832767e-09,7.452529015190159e-10,deltaE per km2 per sp.,4,30995
COM,RCOF,all,,,deltaE per km2 per sp.,,30995
BRA,RCOF,all,-3.131632090313957e-08,2.54521378326573e-09,deltaE per km2 per sp.,25728,30995
FRA,RCOF,all,-3.577697859520947e-08,1.1383407433757733e-08,deltaE per km2 per sp.,29,30995
COD,RCOF,all,-6.7200121477709754e-09,3.740634465051211e-10,deltaE per km2 per sp.,8907,30995
COG,RCOF,all,-2.969208736515249e-09,6.377440812782351e-10,deltaE per km2 per sp.,663,30995
NZL,RCOF,all,,,deltaE per km2 per sp.,,30995
BRN,RCOF,all,,,deltaE per km2 per sp.,,30995
BGR,RCOF,all,,,deltaE per km2 per sp.,,30995
BFA,RCOF,all,0.0,,deltaE per km2 per sp.,1,30995
BDI,RCOF,all,,,deltaE per km2 per sp.,,30995
CPV,RCOF,all,,,deltaE per km2 per sp.,,30995
KHM,RCOF,all,-3.0090779644737577e-09,8.012660508719496e-10,deltaE per km2 per sp.,1145,30995
CMR,RCOF,all,-1.012568949183245e-09,1.0329658692685797e-08,deltaE per km2 per sp.,4132,30995
CAN,RCOF,all,,,deltaE per km2 per sp.,,30995
CRI,RCOF,all,,,deltaE per km2 per sp.,,30995
CIV,RCOF,all,-2.0537088960329435e-09,5.432458560314461e-10,deltaE per km2 per sp.,3418,30995
HRV,RCOF,all,,,deltaE per km2 per sp.,,30995
CUB,RCOF,all,,,deltaE per km2 per sp.,,30995
CAF,RCOF,all,-8.484353257231777e-10,1.8700413066513406e-10,deltaE per km2 per sp.,1780,30995
TCD,RCOF,all,-9.359686835289352e-10,2.1594268808110424e-10,deltaE per km2 per sp.,11,30995
CHL,RCOF,all,,,deltaE per km2 per sp.,,30995
CHN,RCOF,all,,,deltaE per km2 per sp.,,30995
CYP,RCOF,all,,,deltaE per km2 per sp.,,30995
CZE,RCOF,all,,,deltaE per km2 per sp.,,30995
DNK,RCOF,all,,,deltaE per km2 per sp.,,30995
DJI,RCOF,all,,,deltaE per km2 per sp.,,30995
DMA,RCOF,all,,,deltaE per km2 per sp.,,30995
DOM,RCOF,all,,,deltaE per km2 per sp.,,30995
ECU,RCOF,all,-1.5657840701404223e-08,8.973907315832452e-09,deltaE per km2 per sp.,961,30995
EGY,RCOF,all,,,deltaE per km2 per sp.,,30995
SLV,RCOF,all,0.0,,deltaE per km2 per sp.,1,30995
GNQ,RCOF,all,-7.181108924519898e-09,2.0211945515902604e-09,deltaE per km2 per sp.,213,30995
ERI,RCOF,all,,,deltaE per km2 per sp.,,30995
EST,RCOF,all,,,deltaE per km2 per sp.,,30995
ETH,RCOF,all,,,deltaE per km2 per sp.,,30995
FJI,RCOF,all,-1.1371160147703538e-08,1.2796571581205735e-08,deltaE per km2 per sp.,78,30995
FIN,RCOF,all,,,deltaE per km2 per sp.,,30995
GAB,RCOF,all,-3.843894301200336e-09,6.945899355375615e-10,deltaE per km2 per sp.,851,30995
GMB,RCOF,all,,,deltaE per km2 per sp.,,30995
MAR,RCOF,all,,,deltaE per km2 per sp.,,30995
MOZ,RCOF,all,,,deltaE per km2 per sp.,,30995
NAM,RCOF,all,,,deltaE per km2 per sp.,,30995
GEO,RCOF,all,,,deltaE per km2 per sp.,,30995
DEU,RCOF,all,,,deltaE per km2 per sp.,,30995
GHA,RCOF,all,-7.2571112294915075e-09,3.1752169266607235e-09,deltaE per km2 per sp.,1051,30995
GRC,RCOF,all,,,deltaE per km2 per sp.,,30995
GRL,RCOF,all,,,deltaE per km2 per sp.,,30995
GRD,RCOF,all,,,deltaE per km2 per sp.,,30995
NRU,RCOF,all,,,deltaE per km2 per sp.,,30995
GTM,RCOF,all,-3.177699909234947e-08,9.181248328919766e-09,deltaE per km2 per sp.,989,30995
NPL,RCOF,all,0.0,,deltaE per km2 per sp.,1,30995
GIN,RCOF,all,-5.30686200632282e-09,7.045793051674175e-10,deltaE per km2 per sp.,2870,30995
GNB,RCOF,all,0.0,,deltaE per km2 per sp.,5,30995
GUY,RCOF,all,-2.381801563174319e-09,3.091297217334626e-09,deltaE per km2 per sp.,95,30995
HTI,RCOF,all,,,deltaE per km2 per sp.,,30995
JOR,RCOF,all,,,deltaE per km2 per sp.,,30995
HND,RCOF,all,,,deltaE per km2 per sp.,,30995
HUN,RCOF,all,,,deltaE per km2 per sp.,,30995
ISL,RCOF,all,,,deltaE per km2 per sp.,,30995
IDN,RCOF,all,-1.7007372157555216e-08,2.4338239062945853e-09,deltaE per km2 per sp.,11925,30995
IRN,RCOF,all,,,deltaE per km2 per sp.,,30995
IRQ,RCOF,all,,,deltaE per km2 per sp.,,30995
IRL,RCOF,all,,,deltaE per km2 per sp.,,30995
KAZ,RCOF,all,,,deltaE per km2 per sp.,,30995
KEN,RCOF,all,,,deltaE per km2 per sp.,,30995
KIR,RCOF,all,,,deltaE per km2 per sp.,,30995
PRK,RCOF,all,,,deltaE per km2 per sp.,,30995
KOR,RCOF,all,,,deltaE per km2 per sp.,,30995
XKX,RCOF,all,,,deltaE per km2 per sp.,,30995
SRB,RCOF,all,,,deltaE per km2 per sp.,,30995
SYC,RCOF,all,,,deltaE per km2 per sp.,,30995
SLE,RCOF,all,-4.105928677375816e-09,3.8059406312126085e-10,deltaE per km2 per sp.,308,30995
SGP,RCOF,all,,,deltaE per km2 per sp.,,30995
ITA,RCOF,all,,,deltaE per km2 per sp.,,30995
JAM,RCOF,all,,,deltaE per km2 per sp.,,30995
JPN,RCOF,all,,,deltaE per km2 per sp.,,30995
KGZ,RCOF,all,,,deltaE per km2 per sp.,,30995
LAO,RCOF,all,-9.878448744118899e-09,2.4095582271710012e-09,deltaE per km2 per sp.,1978,30995
LVA,RCOF,all,,,deltaE per km2 per sp.,,30995
LBN,RCOF,all,,,deltaE per km2 per sp.,,30995
LSO,RCOF,all,,,deltaE per km2 per sp.,,30995
LBR,RCOF,all,-5.39174058295322e-09,6.490332289338414e-10,deltaE per km2 per sp.,412,30995
LBY,RCOF,all,,,deltaE per km2 per sp.,,30995
LIE,RCOF,all,,,deltaE per km2 per sp.,,30995
LTU,RCOF,all,,,deltaE per km2 per sp.,,30995
LUX,RCOF,all,,,deltaE per km2 per sp.,,30995
MCO,RCOF,all,,,deltaE per km2 per sp.,,30995
MNG,RCOF,all,,,deltaE per km2 per sp.,,30995
MNE,RCOF,all,,,deltaE per km2 per sp.,,30995
MKD,RCOF,all,,,deltaE per km2 per sp.,,30995
MDG,RCOF,all,-4.6567396989903976e-08,1.1500281004462893e-08,deltaE per km2 per sp.,3173,30995
MWI,RCOF,all,,,deltaE per km2 per sp.,,30995
MYS,RCOF,all,-2.2294752238185826e-08,1.1871683016028482e-08,deltaE per km2 per sp.,1653,30995
MDV,RCOF,all,,,deltaE per km2 per sp.,,30995
MLI,RCOF,all,-1.187811293767993e-09,1.8226389772820214e-10,deltaE per km2 per sp.,7,30995
MLT,RCOF,all,,,deltaE per km2 per sp.,,30995
MHL,RCOF,all,,,deltaE per km2 per sp.,,30995
MRT,RCOF,all,,,deltaE per km2 per sp.,,30995
MUS,RCOF,all,,,deltaE per km2 per sp.,,30995
MEX,RCOF,all,-2.5154246181804724e-08,4.054967464077388e-09,deltaE per km2 per sp.,4051,30995
FSM,RCOF,all,,,deltaE per km2 per sp.,,30995
MDA,RCOF,all,,,deltaE per km2 per sp.,,30995
NIC,RCOF,all,,,deltaE per km2 per sp.,,30995
OMN,RCOF,all,,,deltaE per km2 per sp.,,30995
PAK,RCOF,all,,,deltaE per km2 per sp.,,30995
PLW,RCOF,all,,,deltaE per km2 per sp.,,30995
PAN,RCOF,all,,,deltaE per km2 per sp.,,30995
PNG,RCOF,all,-1.4157544855328049e-08,2.928289845615932e-09,deltaE per km2 per sp.,2196,30995
PRY,RCOF,all,,,deltaE per km2 per sp.,,30995
PER,RCOF,all,-1.6224845678262005e-10,2.4952250172641006e-10,deltaE per km2 per sp.,3,30995
PHL,RCOF,all,-2.6513843776584203e-08,1.9913026785185814e-08,deltaE per km2 per sp.,2072,30995
POL,RCOF,all,,,deltaE per km2 per sp.,,30995
PRT,RCOF,all,,,deltaE per km2 per sp.,,30995
ROU,RCOF,all,,,deltaE per km2 per sp.,,30995
RUS,RCOF,all,,,deltaE per km2 per sp.,,30995
RWA,RCOF,all,,,deltaE per km2 per sp.,,30995
WSM,RCOF,all,,,deltaE per km2 per sp.,,30995
SMR,RCOF,all,,,deltaE per km2 per sp.,,30995
TON,RCOF,all,,,deltaE per km2 per sp.,,30995
TTO,RCOF,all,-2.4291564024318644e-08,1.0550724441240963e-08,deltaE per km2 per sp.,51,30995
TUN,RCOF,all,,,deltaE per km2 per sp.,,30995
TKM,RCOF,all,,,deltaE per km2 per sp.,,30995
STP,RCOF,all,-9.680067865887847e-08,1.3209587242810054e-07,deltaE per km2 per sp.,11,30995
SAU,RCOF,all,,,deltaE per km2 per sp.,,30995
SEN,RCOF,all,,,deltaE per km2 per sp.,,30995
SVK,RCOF,all,,,deltaE per km2 per sp.,,30995
SVN,RCOF,all,,,deltaE per km2 per sp.,,30995
SLB,RCOF,all,,,deltaE per km2 per sp.,,30995
SOM,RCOF,all,,,deltaE per km2 per sp.,,30995
ZAF,RCOF,all,,,deltaE per km2 per sp.,,30995
SSD,RCOF,all,,,deltaE per km2 per sp.,,30995
ESP,RCOF,all,,,deltaE per km2 per sp.,,30995
LKA,RCOF,all,-1.1670144762747883e-07,1.5280792913416206e-08,deltaE per km2 per sp.,554,30995
KNA,RCOF,all,,,deltaE per km2 per sp.,,30995
LCA,RCOF,all,,,deltaE per km2 per sp.,,30995
VCT,RCOF,all,,,deltaE per km2 per sp.,,30995
SDN,RCOF,all,,,deltaE per km2 per sp.,,30995
SUR,RCOF,all,,,deltaE per km2 per sp.,,30995
SWZ,RCOF,all,,,deltaE per km2 per sp.,,30995
SWE,RCOF,all,,,deltaE per km2 per sp.,,30995
CHE,RCOF,all,,,deltaE per km2 per sp.,,30995
SYR,RCOF,all,,,deltaE per km2 per sp.,,30995
TWN,RCOF,all,-3.79426645637435e-08,2.5351463374058427e-08,deltaE per km2 per sp.,285,30995
TJK,RCOF,all,,,deltaE per km2 per sp.,,30995
TZA,RCOF,all,-9.752453348934239e-09,3.99895416179199e-09,deltaE per km2 per sp.,2140,30995
THA,RCOF,all,-3.699107571423246e-09,2.2369661675928193e-09,deltaE per km2 per sp.,1707,30995
TLS,RCOF,all,,,deltaE per km2 per sp.,,30995
TGO,RCOF,all,-1.4119234253087601e-09,2.721871370726731e-10,deltaE per km2 per sp.,314,30995
TUV,RCOF,all,,,deltaE per km2 per sp.,,30995
UGA,RCOF,all,-4.8095538478948044e-09,7.246393181782586e-10,deltaE per km2 per sp.,1056,30995
URY,RCOF,all,,,deltaE per km2 per sp.,,30995
UZB,RCOF,all,,,deltaE per km2 per sp.,,30995
VUT,RCOF,all,-1.9731316348239026e-08,8.06557018848915e-09,deltaE per km2 per sp.,60,30995
VAT,RCOF,all,,,deltaE per km2 per sp.,,30995
VEN,RCOF,all,,,deltaE per km2 per sp.,,30995
VNM,RCOF,all,-1.2736636080837966e-08,1.918018187845963e-09,deltaE per km2 per sp.,2933,30995
ZMB,RCOF,all,-2.5609899962508277e-09,8.751380905984743e-10,deltaE per km2 per sp.,6,30995
ZWE,RCOF,all,,,deltaE per km2 per sp.,,30995
YEM,RCOF,all,,,deltaE per km2 per sp.,,30995
UKR,RCOF,all,,,deltaE per km2 per sp.,,30995
BHR,RCOF,all,,,deltaE per km2 per sp.,,30995
KWT,RCOF,all,,,deltaE per km2 per sp.,,30995
QAT,RCOF,all,,,deltaE per km2 per sp.,,30995
ARE,RCOF,all,,,deltaE per km2 per sp.,,30995
TUR,RCOF,all,,,deltaE per km2 per sp.,,30995
ISR,RCOF,all,,,deltaE per km2 per sp.,,30995
BGD,RCOF,all,-1.127889565077922e-08,7.3694176406935204e-09,deltaE per km2 per sp.,2,30995
MMR,RCOF,all,-6.7616823609379185e-09,2.026294287153891e-10,deltaE per km2 per sp.,4912,30995
IND,RCOF,all,-1.9969590536211108e-08,1.654613677984889e-08,deltaE per km2 per sp.,4201,30995
BEN,RCOF,all,-2.1768424367345236e-09,6.860609409852869e-10,deltaE per km2 per sp.,31,30995
NER,RCOF,all,-2.3290450949549535e-09,1.6064848120523403e-09,deltaE per km2 per sp.,6,30995
NGA,RCOF,all,-2.133704959519873e-09,4.229551483992966e-10,deltaE per km2 per sp.,5048,30995
111,RCOF,all,,,deltaE per km2 per sp.,,30995
112,RCOF,all,,,deltaE per km2 per sp.,,30995
113,RCOF,all,,,deltaE per km2 per sp.,,30995
114,RCOF,all,,,deltaE per km2 per sp.,,30995
115,RCOF,all,,,deltaE per km2 per sp.,,30995
116,RCOF,all,,,deltaE per km2 per sp.,,30995
117,RCOF,all,,,deltaE per km2 per sp.,,30995
118,RCOF,all,,,deltaE per km2 per sp.,,30995
119,RCOF,all,,,deltaE per km2 per sp.,,30995
120,RCOF,all,,,deltaE per km2 per sp.,,30995
121,RCOF,all,,,deltaE per km2 per sp.,,30995
122,RCOF,all,,,deltaE per km2 per sp.,,30995
123,RCOF,all,,,deltaE per km2 per sp.,,30995
124,RCOF,all,,,deltaE per km2 per sp.,,30995
125,RCOF,all,,,deltaE per km2 per sp.,,30995
126,RCOF,all,,,deltaE per km2 per sp.,,30995
