ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,sp_count
BLR,OILP,AVES,-5.107061027721794e-10,4.2351018735770053e-11,deltaE per km2 per sp.,3896,9769
BEL,OILP,AVES,-3.9742019147766017e-10,6.721649638367964e-11,deltaE per km2 per sp.,539,9769
BLZ,OILP,AVES,-1.6807236879979173e-08,2.8179604680801166e-09,deltaE per km2 per sp.,175,9769
BTN,OILP,AVES,-3.478684659903791e-08,1.0914963896712284e-08,deltaE per km2 per sp.,261,9769
BOL,OILP,AVES,-1.8961858900850723e-08,1.1969142488269666e-09,deltaE per km2 per sp.,6582,9769
BIH,OILP,AVES,-5.722782295594463e-10,4.745412648152642e-11,deltaE per km2 per sp.,804,9769
BWA,OILP,AVES,-8.276459125878335e-09,5.475776791773492e-10,deltaE per km2 per sp.,1122,9769
NOR,OILP,AVES,-4.364699046555982e-11,2.327089680451898e-11,deltaE per km2 per sp.,760,9769
COL,OILP,AVES,7.441265156999756e-08,2.877169956968619e-08,deltaE per km2 per sp.,7009,9769
COM,OILP,AVES,-2.3328816567413924e-07,1.2266134247181698e-07,deltaE per km2 per sp.,12,9769
BRA,OILP,AVES,-2.998047991385574e-08,1.1993434165850043e-09,deltaE per km2 per sp.,60320,9769
FRA,OILP,AVES,-2.8187657431543868e-08,1.0231318834945706e-09,deltaE per km2 per sp.,8965,9769
COD,OILP,AVES,8.042074602546458e-09,1.5303480943348906e-09,deltaE per km2 per sp.,12594,9769
COG,OILP,AVES,3.1863263061988346e-08,1.9226516972277793e-09,deltaE per km2 per sp.,1798,9769
NZL,OILP,AVES,-9.100402884868954e-09,8.356887732831398e-10,deltaE per km2 per sp.,3480,9769
BRN,OILP,AVES,-2.5165355598456317e-09,7.929572427923536e-09,deltaE per km2 per sp.,34,9769
BGR,OILP,AVES,-4.050473504056661e-10,9.767327696630724e-11,deltaE per km2 per sp.,1584,9769
BFA,OILP,AVES,-2.5280611083228332e-09,1.1305701424355531e-10,deltaE per km2 per sp.,3110,9769
BDI,OILP,AVES,-1.4685602127297536e-09,5.0296849743391475e-09,deltaE per km2 per sp.,299,9769
CPV,OILP,AVES,0.0,,deltaE per km2 per sp.,42,9769
KHM,OILP,AVES,-4.073117743531942e-09,4.1429869413346026e-10,deltaE per km2 per sp.,1821,9769
CMR,OILP,AVES,-3.759247238946011e-09,7.624254459091466e-10,deltaE per km2 per sp.,3846,9769
CAN,OILP,AVES,-2.616394175209285e-10,1.0856334410175487e-11,deltaE per km2 per sp.,17287,9769
CRI,OILP,AVES,-3.436245120276361e-08,9.104875522833655e-08,deltaE per km2 per sp.,502,9769
CIV,OILP,AVES,-5.557940935749349e-09,4.527774192091499e-10,deltaE per km2 per sp.,3481,9769
HRV,OILP,AVES,-3.909886907403838e-10,7.12712690167724e-11,deltaE per km2 per sp.,834,9769
CUB,OILP,AVES,-2.210199596675011e-07,3.706062419587766e-08,deltaE per km2 per sp.,1232,9769
CAF,OILP,AVES,-1.646238038139597e-09,1.2077664756407646e-10,deltaE per km2 per sp.,3839,9769
TCD,OILP,AVES,-1.4314770882251087e-08,3.390810175999739e-10,deltaE per km2 per sp.,5359,9769
CHL,OILP,AVES,-3.7762495628216224e-09,2.528670119307456e-10,deltaE per km2 per sp.,3691,9769
CHN,OILP,AVES,-7.704457556073458e-09,2.46453835043152e-10,deltaE per km2 per sp.,75459,9769
CYP,OILP,AVES,-1.4889403598949968e-10,2.9234095518559805e-09,deltaE per km2 per sp.,115,9769
CZE,OILP,AVES,-1.8998311675329267e-10,1.4431889371587822e-11,deltaE per km2 per sp.,1400,9769
DNK,OILP,AVES,0.0,3.226667960473841e-11,deltaE per km2 per sp.,875,9769
DJI,OILP,AVES,-4.044435125347134e-11,4.765877202118085e-11,deltaE per km2 per sp.,41,9769
DMA,OILP,AVES,0.0,,deltaE per km2 per sp.,11,9769
DOM,OILP,AVES,-1.705704910754875e-08,2.2300709926622088e-08,deltaE per km2 per sp.,557,9769
ECU,OILP,AVES,1.4193041535185065e-09,1.8602021128495332e-08,deltaE per km2 per sp.,1643,9769
EGY,OILP,AVES,-3.667272259536008e-11,2.4818389134222506e-10,deltaE per km2 per sp.,1319,9769
SLV,OILP,AVES,0.0,,deltaE per km2 per sp.,255,9769
GNQ,OILP,AVES,-1.882737695387296e-09,7.117282230049211e-09,deltaE per km2 per sp.,193,9769
ERI,OILP,AVES,-1.9002984037772408e-08,1.4690082432138524e-09,deltaE per km2 per sp.,705,9769
EST,OILP,AVES,-3.140810615009064e-10,3.2889115893020185e-11,deltaE per km2 per sp.,849,9769
ETH,OILP,AVES,-8.7951362661189e-09,4.666834307789661e-10,deltaE per km2 per sp.,6981,9769
FJI,OILP,AVES,-2.7747463577784337e-07,5.042773185173789e-08,deltaE per km2 per sp.,108,9769
FIN,OILP,AVES,-1.8339741935750423e-10,7.247118069858064e-11,deltaE per km2 per sp.,2239,9769
GAB,OILP,AVES,-2.8244486987356355e-09,6.973435771867367e-10,deltaE per km2 per sp.,1073,9769
GMB,OILP,AVES,-1.5034962179940992e-09,1.7129887881202594e-10,deltaE per km2 per sp.,128,9769
MAR,OILP,AVES,-9.43094679868127e-09,3.232246285185381e-10,deltaE per km2 per sp.,3727,9769
MOZ,OILP,AVES,-3.5068844309428016e-08,8.047901103194496e-10,deltaE per km2 per sp.,7146,9769
NAM,OILP,AVES,-1.5891744712779395e-08,6.581018168176421e-10,deltaE per km2 per sp.,1960,9769
GEO,OILP,AVES,-2.3775856710302164e-09,1.8550777130159189e-10,deltaE per km2 per sp.,983,9769
DEU,OILP,AVES,-4.0002401559399357e-10,1.734381097493273e-11,deltaE per km2 per sp.,6369,9769
GHA,OILP,AVES,-5.417397144373761e-09,1.0278659238316043e-09,deltaE per km2 per sp.,2656,9769
GRC,OILP,AVES,-7.3452565666364e-10,9.271051100914042e-11,deltaE per km2 per sp.,1927,9769
GRL,OILP,AVES,,,deltaE per km2 per sp.,,9769
GRD,OILP,AVES,0.0,,deltaE per km2 per sp.,5,9769
NRU,OILP,AVES,,,deltaE per km2 per sp.,,9769
GTM,OILP,AVES,-8.931768289831119e-09,4.2418846312549885e-09,deltaE per km2 per sp.,1143,9769
NPL,OILP,AVES,-2.9632176640204125e-08,4.403980587258878e-09,deltaE per km2 per sp.,1668,9769
GIN,OILP,AVES,-5.3910311976723395e-09,6.270703847227466e-10,deltaE per km2 per sp.,2642,9769
GNB,OILP,AVES,-1.4273354134232417e-09,1.1498782907788416e-10,deltaE per km2 per sp.,387,9769
GUY,OILP,AVES,-1.5696021149480543e-09,1.3250793917143705e-08,deltaE per km2 per sp.,425,9769
HTI,OILP,AVES,-1.8543414239310013e-07,2.257931386686797e-08,deltaE per km2 per sp.,332,9769
JOR,OILP,AVES,-8.477504435332705e-09,1.984914951287556e-09,deltaE per km2 per sp.,269,9769
HND,OILP,AVES,-7.943452331750792e-09,4.445186139356261e-09,deltaE per km2 per sp.,1157,9769
HUN,OILP,AVES,-2.187312534452123e-10,1.3548733971672683e-11,deltaE per km2 per sp.,1573,9769
ISL,OILP,AVES,-3.503161617199183e-11,4.91302573581248e-12,deltaE per km2 per sp.,561,9769
IDN,OILP,AVES,-5.422995842939215e-09,1.6546689610520538e-09,deltaE per km2 per sp.,14209,9769
IRN,OILP,AVES,-1.6795796492677218e-09,6.423948859781548e-11,deltaE per km2 per sp.,13498,9769
IRQ,OILP,AVES,-3.3944901470232765e-11,8.84522520039327e-12,deltaE per km2 per sp.,3067,9769
IRL,OILP,AVES,-4.1742947818134156e-11,1.2042464655119543e-11,deltaE per km2 per sp.,1320,9769
KAZ,OILP,AVES,-7.31970984795737e-10,1.3006497738474127e-11,deltaE per km2 per sp.,20471,9769
KEN,OILP,AVES,-2.3018919806502526e-08,1.28023856792451e-09,deltaE per km2 per sp.,2861,9769
KIR,OILP,AVES,,,deltaE per km2 per sp.,,9769
PRK,OILP,AVES,-8.857875852561233e-10,3.087738795390986e-10,deltaE per km2 per sp.,1588,9769
KOR,OILP,AVES,-8.24567807783394e-10,8.503496994637423e-10,deltaE per km2 per sp.,1155,9769
XKX,OILP,AVES,-5.913798513390578e-10,3.039977419122117e-10,deltaE per km2 per sp.,164,9769
SRB,OILP,AVES,-7.782852772264999e-10,1.2808545107024853e-10,deltaE per km2 per sp.,1201,9769
SYC,OILP,AVES,,,deltaE per km2 per sp.,,9769
SLE,OILP,AVES,-5.436909656586291e-09,8.209366953319867e-10,deltaE per km2 per sp.,857,9769
SGP,OILP,AVES,0.0,,deltaE per km2 per sp.,6,9769
ITA,OILP,AVES,-8.323050308734463e-10,2.135059212119742e-10,deltaE per km2 per sp.,4459,9769
JAM,OILP,AVES,-3.5311174428898084e-08,4.055359423681966e-07,deltaE per km2 per sp.,122,9769
JPN,OILP,AVES,-6.628880848188403e-09,1.7730925415685694e-09,deltaE per km2 per sp.,4074,9769
KGZ,OILP,AVES,-7.663819988222178e-09,3.430830892920299e-10,deltaE per km2 per sp.,1685,9769
LAO,OILP,AVES,-1.4335892891537043e-08,1.6115145874568247e-09,deltaE per km2 per sp.,1586,9769
LVA,OILP,AVES,-3.1430011926666345e-10,4.361118000609276e-11,deltaE per km2 per sp.,1215,9769
LBN,OILP,AVES,-1.6478275364587938e-09,1.7050201252087928e-09,deltaE per km2 per sp.,144,9769
LSO,OILP,AVES,0.0,,deltaE per km2 per sp.,355,9769
LBR,OILP,AVES,-1.996651081058108e-09,2.117400257419199e-09,deltaE per km2 per sp.,839,9769
LBY,OILP,AVES,-1.9861388448625913e-09,1.5437983280270304e-10,deltaE per km2 per sp.,1539,9769
LIE,OILP,AVES,-1.6805435099076504e-09,4.849250010106959e-10,deltaE per km2 per sp.,3,9769
LTU,OILP,AVES,-3.255329484207096e-10,5.7983264870341424e-11,deltaE per km2 per sp.,1267,9769
LUX,OILP,AVES,0.0,,deltaE per km2 per sp.,46,9769
MCO,OILP,AVES,,,deltaE per km2 per sp.,,9769
MNG,OILP,AVES,-6.848148793255539e-10,2.483465050717251e-11,deltaE per km2 per sp.,3878,9769
MNE,OILP,AVES,-5.580303996666203e-10,4.73843711678488e-10,deltaE per km2 per sp.,187,9769
MKD,OILP,AVES,-2.397226253483109e-09,2.444864344436118e-10,deltaE per km2 per sp.,377,9769
MDG,OILP,AVES,-1.347270159110707e-07,4.097858418588469e-09,deltaE per km2 per sp.,6594,9769
MWI,OILP,AVES,-6.783123073329411e-08,7.328567576911982e-09,deltaE per km2 per sp.,1133,9769
MYS,OILP,AVES,-5.907843709125065e-09,7.162218082330506e-10,deltaE per km2 per sp.,2780,9769
MDV,OILP,AVES,,,deltaE per km2 per sp.,,9769
MLI,OILP,AVES,-1.9274398353472314e-08,6.844468144668852e-10,deltaE per km2 per sp.,5414,9769
MLT,OILP,AVES,0.0,,deltaE per km2 per sp.,6,9769
MHL,OILP,AVES,,,deltaE per km2 per sp.,,9769
MRT,OILP,AVES,-5.887037346657494e-09,2.8089402473294716e-10,deltaE per km2 per sp.,1942,9769
MUS,OILP,AVES,0.0,,deltaE per km2 per sp.,22,9769
MEX,OILP,AVES,-9.220238080928462e-09,7.247853716739276e-10,deltaE per km2 per sp.,16189,9769
FSM,OILP,AVES,,,deltaE per km2 per sp.,,9769
MDA,OILP,AVES,0.0,,deltaE per km2 per sp.,576,9769
NIC,OILP,AVES,-4.815757977813786e-08,7.7276788930797e-09,deltaE per km2 per sp.,1253,9769
OMN,OILP,AVES,-7.272810519908996e-10,2.1804682670969243e-10,deltaE per km2 per sp.,433,9769
PAK,OILP,AVES,-3.2067359366411477e-09,2.9566439971415595e-10,deltaE per km2 per sp.,7937,9769
PLW,OILP,AVES,,,deltaE per km2 per sp.,,9769
PAN,OILP,AVES,-2.319942736782558e-07,9.685663326532371e-08,deltaE per km2 per sp.,599,9769
PNG,OILP,AVES,-7.781305291506961e-09,2.9891646268631675e-09,deltaE per km2 per sp.,1590,9769
PRY,OILP,AVES,-7.2433306070262e-09,1.0427110612391145e-09,deltaE per km2 per sp.,3911,9769
PER,OILP,AVES,-1.3992199532849148e-07,1.155836488421521e-08,deltaE per km2 per sp.,5184,9769
PHL,OILP,AVES,-2.5880705225661168e-08,1.3562559388697787e-08,deltaE per km2 per sp.,3374,9769
POL,OILP,AVES,-4.5694967050834445e-10,4.2429931442163924e-11,deltaE per km2 per sp.,5674,9769
PRT,OILP,AVES,-1.8086558043079973e-08,1.766652414337018e-09,deltaE per km2 per sp.,1386,9769
ROU,OILP,AVES,-9.445528617146436e-10,3.4296342431199685e-11,deltaE per km2 per sp.,3639,9769
RUS,OILP,AVES,-2.864402730742095e-10,4.9539899687468805e-12,deltaE per km2 per sp.,61772,9769
RWA,OILP,AVES,-5.859769236504775e-08,2.0877616793585172e-08,deltaE per km2 per sp.,291,9769
WSM,OILP,AVES,,,deltaE per km2 per sp.,,9769
SMR,OILP,AVES,-2.0326976213347336e-10,0.0,deltaE per km2 per sp.,1,9769
TON,OILP,AVES,-3.4868531173515294e-08,0.0,deltaE per km2 per sp.,1,9769
TTO,OILP,AVES,-1.2963823348144388e-09,5.991941865703673e-09,deltaE per km2 per sp.,44,9769
TUN,OILP,AVES,-4.5749386718560465e-09,3.161964045391313e-10,deltaE per km2 per sp.,1280,9769
TKM,OILP,AVES,-7.776216838050777e-10,5.6670194264149374e-11,deltaE per km2 per sp.,1772,9769
STP,OILP,AVES,-3.8239098724472e-07,1.2627640078140217e-07,deltaE per km2 per sp.,12,9769
SAU,OILP,AVES,-1.7588273455094146e-08,1.6831002497664842e-09,deltaE per km2 per sp.,3790,9769
SEN,OILP,AVES,8.922727702549333e-09,7.917864990983773e-10,deltaE per km2 per sp.,1945,9769
SVK,OILP,AVES,-5.466737172535666e-10,8.5901468234193e-11,deltaE per km2 per sp.,768,9769
SVN,OILP,AVES,-4.941716205079244e-10,6.158274763346784e-11,deltaE per km2 per sp.,320,9769
SLB,OILP,AVES,-5.085938395645268e-08,1.0831908751596158e-08,deltaE per km2 per sp.,165,9769
SOM,OILP,AVES,-6.6039748497685e-08,2.617324707281532e-09,deltaE per km2 per sp.,2379,9769
ZAF,OILP,AVES,-1.1589074061687975e-07,2.036392615700474e-09,deltaE per km2 per sp.,10787,9769
SSD,OILP,AVES,-4.489411972104327e-08,7.629493967902071e-10,deltaE per km2 per sp.,5197,9769
ESP,OILP,AVES,-8.75715767243021e-10,1.8098955634173953e-10,deltaE per km2 per sp.,7523,9769
LKA,OILP,AVES,0.0,,deltaE per km2 per sp.,758,9769
KNA,OILP,AVES,0.0,,deltaE per km2 per sp.,3,9769
LCA,OILP,AVES,0.0,,deltaE per km2 per sp.,7,9769
VCT,OILP,AVES,0.0,,deltaE per km2 per sp.,4,9769
SDN,OILP,AVES,-1.044444169679833e-08,2.849952256408509e-10,deltaE per km2 per sp.,7376,9769
SUR,OILP,AVES,-7.092402988818948e-09,1.3720500000110737e-08,deltaE per km2 per sp.,60,9769
SWZ,OILP,AVES,-6.318129891954201e-08,7.288150409856808e-09,deltaE per km2 per sp.,231,9769
SWE,OILP,AVES,-1.6830542528955874e-10,2.7098662565929997e-11,deltaE per km2 per sp.,2280,9769
CHE,OILP,AVES,-1.2741126902098438e-09,9.09329688506235e-11,deltaE per km2 per sp.,529,9769
SYR,OILP,AVES,-5.97442903244276e-10,6.276891665410271e-11,deltaE per km2 per sp.,1765,9769
TWN,OILP,AVES,0.0,2.449037850848446e-07,deltaE per km2 per sp.,435,9769
TJK,OILP,AVES,-1.75854217847148e-07,3.251374290569306e-08,deltaE per km2 per sp.,962,9769
TZA,OILP,AVES,-3.8851270006096415e-08,2.2912477142716263e-09,deltaE per km2 per sp.,8261,9769
THA,OILP,AVES,-3.809631686108953e-09,8.994003735408845e-10,deltaE per km2 per sp.,5514,9769
TLS,OILP,AVES,-7.437864120163341e-07,6.9008004609152e-08,deltaE per km2 per sp.,180,9769
TGO,OILP,AVES,-1.7682713875317176e-09,2.0129162520225449e-10,deltaE per km2 per sp.,673,9769
TUV,OILP,AVES,,,deltaE per km2 per sp.,,9769
UGA,OILP,AVES,-8.140746377352515e-08,8.574993857031164e-09,deltaE per km2 per sp.,2374,9769
URY,OILP,AVES,-2.2805501757300794e-08,7.073341452664329e-10,deltaE per km2 per sp.,2374,9769
UZB,OILP,AVES,-1.7173351640143188e-09,1.0610104751329375e-10,deltaE per km2 per sp.,2219,9769
VUT,OILP,AVES,-2.5077067675738363e-06,2.7715935924321755e-07,deltaE per km2 per sp.,92,9769
VAT,OILP,AVES,,,deltaE per km2 per sp.,,9769
VEN,OILP,AVES,-6.01851357767674e-08,1.5689451928105472e-08,deltaE per km2 per sp.,4806,9769
VNM,OILP,AVES,-2.0820043230387447e-08,5.495572078526974e-09,deltaE per km2 per sp.,3513,9769
ZMB,OILP,AVES,-1.2735018360391588e-08,4.352913040720534e-10,deltaE per km2 per sp.,6110,9769
ZWE,OILP,AVES,-2.5522261464895084e-08,2.003744239600579e-09,deltaE per km2 per sp.,4392,9769
YEM,OILP,AVES,-1.2341100669553797e-07,1.3677369195659723e-08,deltaE per km2 per sp.,2111,9769
UKR,OILP,AVES,-3.0624045756473235e-10,1.855794795795833e-11,deltaE per km2 per sp.,10375,9769
BHR,OILP,AVES,0.0,,deltaE per km2 per sp.,5,9769
KWT,OILP,AVES,0.0,,deltaE per km2 per sp.,56,9769
QAT,OILP,AVES,-3.763755288335724e-10,5.842624390610007e-11,deltaE per km2 per sp.,103,9769
ARE,OILP,AVES,-1.9782615823249475e-11,1.3000258963978016e-10,deltaE per km2 per sp.,320,9769
TUR,OILP,AVES,-7.563842178531719e-10,9.545106941936558e-11,deltaE per km2 per sp.,11138,9769
ISR,OILP,AVES,1.6192684753170776e-09,1.3577238473148985e-09,deltaE per km2 per sp.,170,9769
BGD,OILP,AVES,-4.9054155267706045e-09,1.3387463686660026e-09,deltaE per km2 per sp.,1751,9769
MMR,OILP,AVES,-1.5782398814596783e-08,7.839556495334113e-10,deltaE per km2 per sp.,5698,9769
IND,OILP,AVES,-1.4338329918177086e-08,7.749064207803602e-10,deltaE per km2 per sp.,37364,9769
BEN,OILP,AVES,-1.9060943250574474e-09,6.75100908709699e-10,deltaE per km2 per sp.,1166,9769
NER,OILP,AVES,-3.3549997668804716e-09,1.0956953539830705e-10,deltaE per km2 per sp.,4365,9769
NGA,OILP,AVES,-2.1864920855585926e-09,1.949165211277651e-10,deltaE per km2 per sp.,10551,9769
111,OILP,AVES,-1.8753776531710287e-08,3.1278545033724483e-09,deltaE per km2 per sp.,57,9769
112,OILP,AVES,,,deltaE per km2 per sp.,,9769
113,OILP,AVES,0.0,,deltaE per km2 per sp.,2,9769
114,OILP,AVES,0.0,,deltaE per km2 per sp.,1,9769
115,OILP,AVES,,,deltaE per km2 per sp.,,9769
116,OILP,AVES,,,deltaE per km2 per sp.,,9769
117,OILP,AVES,-3.1678459825785537e-11,1.6318974271085482e-11,deltaE per km2 per sp.,9,9769
118,OILP,AVES,2.261868991619622e-12,1.2964988751351163e-12,deltaE per km2 per sp.,6,9769
119,OILP,AVES,,,deltaE per km2 per sp.,,9769
120,OILP,AVES,,,deltaE per km2 per sp.,,9769
121,OILP,AVES,,,deltaE per km2 per sp.,,9769
122,OILP,AVES,,,deltaE per km2 per sp.,,9769
123,OILP,AVES,,,deltaE per km2 per sp.,,9769
124,OILP,AVES,,,deltaE per km2 per sp.,,9769
125,OILP,AVES,,,deltaE per km2 per sp.,,9769
126,OILP,AVES,,,deltaE per km2 per sp.,,9769
127,OILP,AVES,,,deltaE per km2 per sp.,,9769
128,OILP,AVES,,,deltaE per km2 per sp.,,9769
129,OILP,AVES,-6.15744185731741e-08,5.9144189717921734e-08,deltaE per km2 per sp.,74,9769
ESH,OILP,AVES,-4.874872061577662e-09,1.1462802309775898e-09,deltaE per km2 per sp.,17,9769
AFG,REST,AVES,2.641208321151752e-09,1.6453458692105315e-09,deltaE per km2 per sp.,7196,9769
GBR,REST,AVES,-1.7769339144789285e-09,1.2310633667397266e-10,deltaE per km2 per sp.,4871,9769
ALB,REST,AVES,-3.162311590487541e-10,4.700779703375964e-11,deltaE per km2 per sp.,427,9769
DZA,REST,AVES,-2.6903301704578178e-08,2.1716569804594386e-09,deltaE per km2 per sp.,3923,9769
USA,REST,AVES,2.1724621259736634e-08,5.391629768439096e-09,deltaE per km2 per sp.,82880,9769
ATA,REST,AVES,,,deltaE per km2 per sp.,,9769
ATG,REST,AVES,0.0,,deltaE per km2 per sp.,6,9769
ARG,REST,AVES,-1.667807348475708e-08,5.485814450617443e-09,deltaE per km2 per sp.,21539,9769
AND,REST,AVES,-1.176983857598124e-11,4.412656177954499e-11,deltaE per km2 per sp.,2,9769
AGO,REST,AVES,-1.689589685182995e-08,5.190418406431935e-10,deltaE per km2 per sp.,8531,9769
ARM,REST,AVES,-8.204200749243216e-09,2.4192730665293502e-09,deltaE per km2 per sp.,428,9769
NLD,REST,AVES,4.770966429080744e-10,2.3983639770128427e-10,deltaE per km2 per sp.,662,9769
AUS,REST,AVES,-1.308031094015689e-08,3.386230254731137e-10,deltaE per km2 per sp.,19599,9769
AUT,REST,AVES,-7.33698901407558e-10,3.370485646916114e-11,deltaE per km2 per sp.,1192,9769
AZE,REST,AVES,1.0512877901415909e-09,3.246979974490797e-10,deltaE per km2 per sp.,1238,9769
BHS,REST,AVES,2.2134750976565698e-10,3.740716010161596e-10,deltaE per km2 per sp.,14,9769
BRB,REST,AVES,0.0,,deltaE per km2 per sp.,6,9769
BLR,REST,AVES,4.929492134291763e-10,8.757488727780561e-11,deltaE per km2 per sp.,3896,9769
BEL,REST,AVES,-4.4798356667387167e-10,7.975116381921373e-11,deltaE per km2 per sp.,539,9769
BLZ,REST,AVES,-1.692262848919857e-08,2.906306090582954e-09,deltaE per km2 per sp.,175,9769
BTN,REST,AVES,-5.4297017054154014e-09,5.995397876952835e-09,deltaE per km2 per sp.,261,9769
BOL,REST,AVES,-6.35612173112572e-08,1.466631980775081e-08,deltaE per km2 per sp.,6582,9769
BIH,REST,AVES,-9.73274969846404e-10,1.1608884795905728e-10,deltaE per km2 per sp.,804,9769
BWA,REST,AVES,-8.276459125878335e-09,5.475776791773492e-10,deltaE per km2 per sp.,1122,9769
NOR,REST,AVES,-4.364699046555982e-11,2.327089680451898e-11,deltaE per km2 per sp.,760,9769
COL,REST,AVES,-4.224330609461918e-08,3.3111545269933707e-09,deltaE per km2 per sp.,7009,9769
COM,REST,AVES,-2.3328816567413924e-07,1.2266134247181698e-07,deltaE per km2 per sp.,12,9769
BRA,REST,AVES,2.8568861065660665e-08,3.444333249355669e-09,deltaE per km2 per sp.,60320,9769
FRA,REST,AVES,-1.5492986754586058e-07,6.035610735677262e-09,deltaE per km2 per sp.,8965,9769
COD,REST,AVES,2.9196197667793978e-08,3.6600111627878632e-09,deltaE per km2 per sp.,12594,9769
COG,REST,AVES,-1.6140386040332999e-07,6.552056645573644e-09,deltaE per km2 per sp.,1798,9769
NZL,REST,AVES,-9.129876544089013e-09,8.390290614841492e-10,deltaE per km2 per sp.,3480,9769
BRN,REST,AVES,-3.5147213802516966e-09,2.4615740620730988e-09,deltaE per km2 per sp.,34,9769
BGR,REST,AVES,-1.5448983071329435e-10,3.122758043374419e-11,deltaE per km2 per sp.,1584,9769
BFA,REST,AVES,2.484036734602397e-10,1.784110900345925e-10,deltaE per km2 per sp.,3110,9769
BDI,REST,AVES,0.0,,deltaE per km2 per sp.,299,9769
CPV,REST,AVES,-9.870777342342685e-09,2.2251309139552124e-09,deltaE per km2 per sp.,42,9769
KHM,REST,AVES,3.078740208853869e-09,3.426180024077746e-09,deltaE per km2 per sp.,1821,9769
CMR,REST,AVES,-1.7108359531100807e-08,2.363747288710562e-09,deltaE per km2 per sp.,3846,9769
CAN,REST,AVES,-2.5955972732453117e-10,1.1513269894621797e-11,deltaE per km2 per sp.,17287,9769
CRI,REST,AVES,-1.753307708328786e-07,1.232008151112255e-07,deltaE per km2 per sp.,502,9769
CIV,REST,AVES,-5.2689685506758775e-09,3.667527653815599e-10,deltaE per km2 per sp.,3481,9769
HRV,REST,AVES,-5.865796401650088e-11,2.0673073838878866e-10,deltaE per km2 per sp.,834,9769
CUB,REST,AVES,-2.210199596675011e-07,3.706062419587766e-08,deltaE per km2 per sp.,1232,9769
CAF,REST,AVES,-1.6680734833356428e-09,1.2434803184748303e-10,deltaE per km2 per sp.,3839,9769
TCD,REST,AVES,-1.4314803409519522e-08,3.3908178862573345e-10,deltaE per km2 per sp.,5359,9769
CHL,REST,AVES,-3.194498770041087e-09,4.0251723082117346e-10,deltaE per km2 per sp.,3691,9769
CHN,REST,AVES,1.088395269064334e-09,1.2105067805950776e-10,deltaE per km2 per sp.,75459,9769
CYP,REST,AVES,-1.464476925097884e-10,9.797565071411942e-10,deltaE per km2 per sp.,115,9769
CZE,REST,AVES,-2.291683121593076e-10,3.2019247235141684e-11,deltaE per km2 per sp.,1400,9769
DNK,REST,AVES,4.90621966220296e-11,6.08243520947894e-11,deltaE per km2 per sp.,875,9769
DJI,REST,AVES,-3.404089824946886e-11,1.0703099634665935e-10,deltaE per km2 per sp.,41,9769
DMA,REST,AVES,-1.331198800569242e-07,6.429914400256338e-08,deltaE per km2 per sp.,11,9769
DOM,REST,AVES,-2.0248013021803043e-08,3.1739379617179e-08,deltaE per km2 per sp.,557,9769
ECU,REST,AVES,-1.9680283047713992e-07,2.7072604490525938e-08,deltaE per km2 per sp.,1643,9769
EGY,REST,AVES,-2.3112431049692228e-11,2.655854981488871e-10,deltaE per km2 per sp.,1319,9769
SLV,REST,AVES,-9.85561474241632e-09,2.382631142479847e-09,deltaE per km2 per sp.,255,9769
GNQ,REST,AVES,0.0,,deltaE per km2 per sp.,193,9769
ERI,REST,AVES,-2.2616802917861286e-08,1.8038165252901816e-09,deltaE per km2 per sp.,705,9769
EST,REST,AVES,-3.140810615009064e-10,3.2889115893020185e-11,deltaE per km2 per sp.,849,9769
ETH,REST,AVES,-1.718868696161982e-09,5.448721324674754e-10,deltaE per km2 per sp.,6981,9769
FJI,REST,AVES,-3.911996454691114e-07,8.577345980359652e-08,deltaE per km2 per sp.,108,9769
FIN,REST,AVES,-1.8339741935750423e-10,7.247118069858064e-11,deltaE per km2 per sp.,2239,9769
GAB,REST,AVES,-3.3472369792590086e-09,4.102604923901019e-10,deltaE per km2 per sp.,1073,9769
GMB,REST,AVES,-1.2561598046224497e-09,2.0224100212028513e-10,deltaE per km2 per sp.,128,9769
MAR,REST,AVES,1.556499389529079e-09,5.89351779054474e-10,deltaE per km2 per sp.,3727,9769
MOZ,REST,AVES,2.0678926920648977e-08,7.183328357691249e-10,deltaE per km2 per sp.,7146,9769
NAM,REST,AVES,-1.589213370732319e-08,6.581191703803744e-10,deltaE per km2 per sp.,1960,9769
GEO,REST,AVES,1.6925249919513964e-08,3.3752686380267964e-09,deltaE per km2 per sp.,983,9769
DEU,REST,AVES,-9.262442908544572e-10,6.67950465647079e-11,deltaE per km2 per sp.,6369,9769
GHA,REST,AVES,-1.0545087571250192e-09,1.9716382588733334e-09,deltaE per km2 per sp.,2656,9769
GRC,REST,AVES,-2.874480648351194e-10,4.1955061195678326e-11,deltaE per km2 per sp.,1927,9769
GRL,REST,AVES,,,deltaE per km2 per sp.,,9769
GRD,REST,AVES,-5.131867334185689e-08,4.008767684778505e-08,deltaE per km2 per sp.,5,9769
NRU,REST,AVES,,,deltaE per km2 per sp.,,9769
GTM,REST,AVES,-1.1864188679835939e-08,4.437619042926601e-09,deltaE per km2 per sp.,1143,9769
NPL,REST,AVES,-5.189828638195564e-09,9.922630664612242e-10,deltaE per km2 per sp.,1668,9769
GIN,REST,AVES,7.83164602409214e-09,8.303451370473444e-10,deltaE per km2 per sp.,2642,9769
